stable_candidate_id	original_bin_group	candidate_id	selected_fasta_name	reselected_fasta_path	source_fasta_name	source_origin	source_path	size_bytes	sha256	binner_or_reassembly_class	source_assembly	binner_family_from_existing_summary	completeness	contamination	quality_score_completeness_minus_5x_contamination	n50	genome_size	quality_class	candidate_count_in_original_group	eligible_candidate_count_in_original_group	drep99_retained_by_internal_filter	drep99_cluster_id	drep99_representative	drep99_is_representative	drep95_retained_by_internal_filter	drep95_cluster_id	drep95_representative	drep95_is_representative	gtdb_taxonomy_scope	gtdb_gtdb_domain_summary	gtdb_classification	gtdb_classification_method	gtdb_closest_genome_ani	gtdb_closest_genome_af	gtdb_note	gtdb_domain	gtdb_phylum	gtdb_class	gtdb_order	gtdb_family	gtdb_genus	gtdb_species
DOGMAG_MAGC002128	bin7053	bin7053_mag_polished.fa	bin7053__bin7053_mag_polished.fa.fa	reselected_mq_candidates/bin7053__bin7053_mag_polished.fa.fa	bin7053_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7053_mag_polished.fa	2180278	a2ec5e52e8cfd72720ce10ee11fadf7c6e019e82b61f4637de442fdb9fc3f1ea	BASALT polished	bin7053_mag_polished	unknown	69.57	2.26	58.269999999999996	3193.0	2159266.0	medium-quality	4	2	yes	58_11	bin7053__bin7053_mag_polished.fa.fa	yes	yes	55_1	bin1291__bin1291_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__Sarcina perfringens	ani_screen	98.27	0.886	classification based on ANI only	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	Sarcina	Sarcina perfringens
DOGMAG_MAGC002129	bin7054	bin7054_mag_polished.fa	bin7054__bin7054_mag_polished.fa.fa	reselected_mq_candidates/bin7054__bin7054_mag_polished.fa.fa	bin7054_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7054_mag_polished.fa	4098209	a0715b39179f9ba574ca2b2602da00912b1c4cbb58c6f07e8b38743e61c186a1	BASALT polished	bin7054_mag_polished	unknown	96.0	7.11	60.449999999999996	602713.0	4097551.0	medium-quality	4	1	yes	128_9	bin6491__bin6491_mag_polished.fa.fa	no	yes	120_1	bin6491__bin6491_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900546645	ani_screen	98.73	0.853	classification based on ANI only	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola sp900546645
DOGMAG_MAGC002130	bin7060	bin7060_mag_polished.fa	bin7060__bin7060_mag_polished.fa.fa	reselected_mq_candidates/bin7060__bin7060_mag_polished.fa.fa	bin7060_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7060_mag_polished.fa	1722028	373c7523dc8041ebdfbf9d8312b8f3d08817ddb5edf590f01bcbb8d05a423134	BASALT polished	bin7060_mag_polished	unknown	89.96	4.57	67.10999999999999	495038.0	1721888.0	medium-quality	1	1	yes	52_7	bin3645__bin3645_mag_polished.fa.fa	no	yes	50_1	bin1296__bin1296_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_B;s__Fusobacterium_B sp900554885	ani_screen	97.15	0.818	classification based on ANI only	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_B	Fusobacterium_B sp900554885
DOGMAG_MAGC002131	bin7061	bin7061_mag_polished.fa	bin7061__bin7061_mag_polished.fa.fa	reselected_mq_candidates/bin7061__bin7061_mag_polished.fa.fa	bin7061_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7061_mag_polished.fa	3312264	1f6a7ae7f85785a1d7a8d5127cae10d51c7cbb4f5c37114dfa2bf12bece2ae78	BASALT polished	bin7061_mag_polished	unknown	58.05	5.62	29.949999999999996	241625.0	3311490.0	medium-quality	1	1	yes	120_1	bin6275__bin6275_mag_polished.fa.fa	no	yes	112_1	bin908__bin908_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900766005	ani_screen	98.49	0.727	classification based on ANI only	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp900766005
DOGMAG_MAGC002132	bin7063	bin7063_mag_polished.fa	bin7063__bin7063_mag_polished.fa.fa	reselected_mq_candidates/bin7063__bin7063_mag_polished.fa.fa	bin7063_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7063_mag_polished.fa	2872270	49785e3d8aa73256d1d53a0bb75edadde6e5bf4fb76081ff1c173b4aef8b8770	BASALT polished	bin7063_mag_polished	unknown	78.92	5.64	50.72	202852.0	2871641.0	medium-quality	4	1	yes	82_6	bin8903__bin8903_mag_polished.fa.fa	no	yes	77_1	bin8903__bin8903_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp001517625	ani_screen	98.79	0.89	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster sp001517625
DOGMAG_MAGC002133	bin7064	bin7064_mag_polished.fa	bin7064__bin7064_mag_polished.fa.fa	reselected_mq_candidates/bin7064__bin7064_mag_polished.fa.fa	bin7064_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7064_mag_polished.fa	2917388	8c5cdce86b7cc13af380329b32e074e06dcdbe520d9dc77c224a1a47a7f4bdad	BASALT polished	bin7064_mag_polished	unknown	97.58	0.0	97.58	659131.0	2917164.0	high-completeness/low-contamination	4	1	yes	129_6	bin5__bin5_mag_polished.fa.fa	no	yes	121_1	bin6719__bin6719_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__	taxonomic classification fully defined by topology	N/A	N/A	classification based on placement in class-level tree	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	
DOGMAG_MAGC002134	bin7067	bin7067_mag_polished.fa	bin7067__bin7067_mag_polished.fa.fa	reselected_mq_candidates/bin7067__bin7067_mag_polished.fa.fa	bin7067_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7067_mag_polished.fa	1881461	af5238bb4d91d6f364bfacbbc2a796a951a88a0e1f58d9b786e6c7028dee00a5	BASALT polished	bin7067_mag_polished	unknown	80.05	1.19	74.1	39289.0	1879527.0	medium-quality	4	4	yes	6_4	bin7067__bin7067_mag_polished.fa.fa	yes	yes	5_1	bin7067__bin7067_mag_polished.fa.fa	yes	self_drep99_representative	bacteria	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella stercoris	ani_screen	95.7	0.711	classification based on ANI only	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella stercoris
DOGMAG_MAGC002135	bin7072	bin7072_mag_polished.fa	bin7072__bin7072_mag_polished.fa.fa	reselected_mq_candidates/bin7072__bin7072_mag_polished.fa.fa	bin7072_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7072_mag_polished.fa	1089298	be9c9c40dee8ad7c8bd3f2bc6a3e82323c655c9259116d283c0c9b872059a541	BASALT polished	bin7072_mag_polished	unknown	53.54	0.3	52.04	8168.0	1083016.0	medium-quality	2	1	no				no				not_in_drep99_retained_set													
DOGMAG_MAGC002136	bin7076	bin7076_mag_polished.fa	bin7076__bin7076_mag_polished.fa.fa	reselected_mq_candidates/bin7076__bin7076_mag_polished.fa.fa	bin7076_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7076_mag_polished.fa	2699258	0e8b4700058da59416e7fa8da6358c13340e324cba2712971dcd1c33b0809567	BASALT polished	bin7076_mag_polished	unknown	61.06	5.33	34.410000000000004	115633.0	2698194.0	medium-quality	4	1	yes	92_4	bin7076__bin7076_mag_polished.fa.fa	yes	yes	86_1	bin11063__bin11063_mag_polished.fa.fa	no	self_drep99_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas umbilicata	ani_screen	97.66	0.711	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Faecalimonas	Faecalimonas umbilicata
DOGMAG_MAGC002137	bin7079	bin7079_mag_polished.fa	bin7079__bin7079_mag_polished.fa.fa	reselected_mq_candidates/bin7079__bin7079_mag_polished.fa.fa	bin7079_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7079_mag_polished.fa	2049394	1adb0f3007f7abc730ca434aba8758c2c18874a16dddd885e1e0ac58bce4e456	BASALT polished	bin7079_mag_polished	unknown	96.48	2.92	81.88000000000001	2049366.0	2049366.0	high-completeness/low-contamination	4	2	yes	81_2	bin3985__bin3985_mag_polished.fa.fa	no	yes	76_1	bin4508__bin4508_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855	ani_screen	99.05	0.897	classification based on ANI only	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A sp900552855
DOGMAG_MAGC002138	bin7081	bin7081_mag_polished.fa	bin7081__bin7081_mag_polished.fa.fa	reselected_mq_candidates/bin7081__bin7081_mag_polished.fa.fa	bin7081_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7081_mag_polished.fa	2706936	270d575821003523b813dcdb0b5442bc551a2aa35827a3c70a12019e61cbc3f9	BASALT polished	bin7081_mag_polished	unknown	98.72	0.98	93.82	33417.0	2703474.0	high-completeness/low-contamination	4	2	yes	46_7	bin38__bin38_mag_polished.fa.fa	no	yes	45_1	bin10069__bin10069_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__MOL361;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis	ani_screen	98.35	0.831	classification based on ANI only	Bacteria	Bacillota_I	Bacilli_A	MOL361	Turicibacteraceae	Turicibacter	Turicibacter bilis
DOGMAG_MAGC002139	bin7092	bin7092_mag_polished.fa	bin7092__bin7092_mag_polished.fa.fa	reselected_mq_candidates/bin7092__bin7092_mag_polished.fa.fa	bin7092_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7092_mag_polished.fa	1740524	c1552bf15b14fdb5c1eec2c65b5dbfcf5d658cc18904d304c95dba220751bc39	BASALT polished	bin7092_mag_polished	unknown	59.52	1.44	52.32000000000001	64445.0	1739286.0	medium-quality	4	1	yes	62_7	bin3397__bin3397_mag_polished.fa.fa	no	yes	59_1	bin717__bin717_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900540455	ani_screen	98.48	0.774	classification based on ANI only	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium sp900540455
DOGMAG_MAGC002140	bin7093	bin7093_mag_polished.fa	bin7093__bin7093_mag_polished.fa.fa	reselected_mq_candidates/bin7093__bin7093_mag_polished.fa.fa	bin7093_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7093_mag_polished.fa	2717184	eafe5dc8d1e4f782d60e15ac3b2497c7f0facaa4560378e0f803f1e63e2b2584	BASALT polished	bin7093_mag_polished	unknown	91.8	4.26	70.5	89781.0	2715482.0	high-completeness/low-contamination	4	2	yes	92_7	bin10805__bin10805_mag_polished.fa.fa	no	yes	86_1	bin11063__bin11063_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas umbilicata	ani_screen	98.76	0.918	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Faecalimonas	Faecalimonas umbilicata
DOGMAG_MAGC002141	bin7096	bin7096_mag_polished.fa	bin7096__bin7096_mag_polished.fa.fa	reselected_mq_candidates/bin7096__bin7096_mag_polished.fa.fa	bin7096_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7096_mag_polished.fa	2660937	a03603528293c9749aae039379f9565de0b624e1d46d299864fec98af3bbb762	BASALT polished	bin7096_mag_polished	unknown	93.08	3.83	73.93	208140.0	2660511.0	high-completeness/low-contamination	4	2	yes	92_14	bin4116__bin4116_mag_polished.fa.fa	no	yes	86_1	bin11063__bin11063_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas umbilicata	ani_screen	97.94	0.827	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Faecalimonas	Faecalimonas umbilicata
DOGMAG_MAGC002142	bin7098	bin7098_mag_polished.fa	bin7098__bin7098_mag_polished.fa.fa	reselected_mq_candidates/bin7098__bin7098_mag_polished.fa.fa	bin7098_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7098_mag_polished.fa	1785747	ff6265fdfae41a35a02c5f053149baf0cf2d84276baf425f8b0d5222435ee956	BASALT polished	bin7098_mag_polished	unknown	51.33	2.13	40.68	117294.0	1784944.0	medium-quality	4	1	no				no				not_in_drep99_retained_set													
DOGMAG_MAGC002143	bin7099	bin7099_mag_polished.fa	bin7099__bin7099_mag_polished.fa.fa	reselected_mq_candidates/bin7099__bin7099_mag_polished.fa.fa	bin7099_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7099_mag_polished.fa	1774561	f9e3d067a03146952035c9f68f16897eee48c7126cd7206680d97dcb4a61eac4	BASALT polished	bin7099_mag_polished	unknown	86.8	5.82	57.699999999999996	120970.0	1773555.0	medium-quality	1	1	yes	22_6	bin262__bin262_mag_polished.fa.fa	no	yes	21_1	bin5173__bin5173_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Aphodousia;s__Aphodousia sp937906995	ani_screen	98.75	0.858	classification based on ANI only	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_F	Aphodousia	Aphodousia sp937906995
DOGMAG_MAGC002144	bin7106	bin7106_mag_polished.fa	bin7106__bin7106_mag_polished.fa.fa	reselected_mq_candidates/bin7106__bin7106_mag_polished.fa.fa	bin7106_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7106_mag_polished.fa	1914751	1f25b9b717b9bb074c15eaf9fd53253f38c71d440a0bf2e29908f7b4bff0a0e5	BASALT polished	bin7106_mag_polished	unknown	87.11	2.86	72.81	34080.0	1911679.0	medium-quality	4	3	yes	73_5	bin6315__bin6315_mag_polished.fa.fa	no	yes	70_1	bin6315__bin6315_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UMGS1590;s__UMGS1590 sp900553245	ani_screen	98.36	0.854	classification based on ANI only	Bacteria	Bacillota	Peptococcia	Peptococcales	Peptococcaceae	UMGS1590	UMGS1590 sp900553245
DOGMAG_MAGC002145	bin7108	bin7108_SPAdes_hybrid_re-assembly_contigs.fa	bin7108__bin7108_SPAdes_hybrid_re-assembly_contigs.fa.fa	reselected_mq_candidates/bin7108__bin7108_SPAdes_hybrid_re-assembly_contigs.fa.fa	bin7108_SPAdes_hybrid_re-assembly_contigs.fa	copied_selected_alternative	BASALT_final_binset/bin7108_SPAdes_hybrid_re-assembly_contigs.fa	2231596	42125855d2ca9d29ec0c84744cb22703e5b87ab9b7a7455010ec415ac979a022	SPAdes hybrid reassembly	bin7108_SPAdes_hybrid_re-assembly_contigs	unknown	75.36	1.75	66.61	30438.0	2224105.0	medium-quality	4	2	yes	104_15	bin3099__bin3099_mag_polished.fa.fa	no	yes	98_1	bin9125__bin9125_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900556555	ani_screen	96.8	0.697	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp900556555
DOGMAG_MAGC002146	bin7110	bin7110_mag_polished.fa	bin7110__bin7110_mag_polished.fa.fa	reselected_mq_candidates/bin7110__bin7110_mag_polished.fa.fa	bin7110_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7110_mag_polished.fa	2505115	025ab0e15ed27096b9b9d183eebc0181ebc0f2ec535d30be0bf0b16f6ad1dcdd	BASALT polished	bin7110_mag_polished	unknown	92.21	0.6	89.21	87467.0	2503645.0	high-completeness/low-contamination	1	1	yes	135_2	bin6356__bin6356_mag_polished.fa.fa	no	yes	127_1	bin6356__bin6356_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__	taxonomic classification fully defined by topology	N/A	N/A	classification based on placement in class-level tree	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Paraprevotella	
DOGMAG_MAGC002147	bin7114	bin7114_mag_polished.fa	bin7114__bin7114_mag_polished.fa.fa	reselected_mq_candidates/bin7114__bin7114_mag_polished.fa.fa	bin7114_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7114_mag_polished.fa	2892924	e5a5f45ec306258bbabeb930e0c306a7d1dbc62dccc21a16a9110c3f88893bd0	BASALT polished	bin7114_mag_polished	unknown	70.72	3.85	51.47	51591.0	2890642.0	medium-quality	4	1	yes	115_26	bin4954__bin4954_mag_polished.fa.fa	no	yes	107_1	bin9587__bin9587_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900541345	ani_screen	96.7	0.719	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp900541345
DOGMAG_MAGC002148	bin7117	bin7117_IDBA_re-assembly_contigs.fa	bin7117__bin7117_IDBA_re-assembly_contigs.fa.fa	reselected_mq_candidates/bin7117__bin7117_IDBA_re-assembly_contigs.fa.fa	bin7117_IDBA_re-assembly_contigs.fa	final_basalt_binset	BASALT_final_binset/bin7117_IDBA_re-assembly_contigs.fa	2207069	ae3b363fe8837bc034953ddddab5b21de75117052f35700b731d617ba05508e6	IDBA reassembly	bin7117_IDBA_re-assembly_contigs	unknown	76.65	1.36	69.85000000000001	5743.0	2185504.0	medium-quality	4	3	yes	104_13	bin682__bin682_IDBA_re-assembly_contigs.fa.fa	no	yes	98_1	bin9125__bin9125_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp900556555	ani_screen	96.79	0.756	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia sp900556555
DOGMAG_MAGC002149	bin7118	bin7118_mag_polished.fa	bin7118__bin7118_mag_polished.fa.fa	reselected_mq_candidates/bin7118__bin7118_mag_polished.fa.fa	bin7118_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7118_mag_polished.fa	1078603	393c60e88e7282b0cc9e85e0a4bb06f79c764353cc0aa2a225c3a662a750b0e0	BASALT polished	bin7118_mag_polished	unknown	57.32	0.94	52.620000000000005	9823.0	1074331.0	medium-quality	4	1	yes	2_5	bin4708__bin4708_mag_polished.fa.fa	no	yes	2_1	bin2428__bin2428_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium pseudolongum	ani_screen	96.5	0.831	classification based on ANI only	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudolongum
DOGMAG_MAGC002150	bin7119	bin7119_mag_polished.fa	bin7119__bin7119_mag_polished.fa.fa	reselected_mq_candidates/bin7119__bin7119_mag_polished.fa.fa	bin7119_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7119_mag_polished.fa	1207799	8f0b3b2f25308ec91eb76eb84340c93d2d66931ee8734ed42af5adfc691d6444	BASALT polished	bin7119_mag_polished	unknown	72.04	1.01	66.99000000000001	675366.0	1207715.0	medium-quality	1	1	yes	49_1	bin10439__bin10439_mag_polished.fa.fa	no	yes	48_1	bin10439__bin10439_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A sp900555485	ani_screen	98.79	0.823	classification based on ANI only	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_A	Fusobacterium_A sp900555485
DOGMAG_MAGC002151	bin7122	bin7122_mag_polished.fa	bin7122__bin7122_mag_polished.fa.fa	reselected_mq_candidates/bin7122__bin7122_mag_polished.fa.fa	bin7122_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7122_mag_polished.fa	1297922	a3a930b4151355be0a9e9ce55a1268ab576691d9a6fb297f301ccd0e63c67287	BASALT polished	bin7122_mag_polished	unknown	69.52	3.86	50.22	346023.0	1297754.0	medium-quality	1	1	yes	22_5	bin7727__bin7727_mag_polished.fa.fa	no	yes	21_1	bin5173__bin5173_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Aphodousia;s__Aphodousia sp937906995	ani_screen	99.21	0.914	classification based on ANI only	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_F	Aphodousia	Aphodousia sp937906995
DOGMAG_MAGC002152	bin7123	bin7123_mag_polished.fa	bin7123__bin7123_mag_polished.fa.fa	reselected_mq_candidates/bin7123__bin7123_mag_polished.fa.fa	bin7123_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7123_mag_polished.fa	2600097	5d8a90e6e73d221eae384b7e35894c0108d1a9f2a45b7042da595513ac19579b	BASALT polished	bin7123_mag_polished	unknown	88.28	0.69	84.83	19846.0	2594265.0	medium-quality	3	1	yes	99_1	bin7123__bin7123_mag_polished.fa.fa	yes	yes	93_1	bin7123__bin7123_mag_polished.fa.fa	yes	self_drep99_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	classification based on placement in class-level tree	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae		
DOGMAG_MAGC002153	bin7127	bin7127_mag_polished.fa	bin7127__bin7127_mag_polished.fa.fa	reselected_mq_candidates/bin7127__bin7127_mag_polished.fa.fa	bin7127_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7127_mag_polished.fa	2684471	8f5f9c83ea6d2db6270c5957c75bc0b158275c257b632814eb4a2731d76a5270	BASALT polished	bin7127_mag_polished	unknown	86.91	1.78	78.00999999999999	269108.0	2684074.0	medium-quality	4	2	yes	106_37	bin8514__bin8514_mag_polished.fa.fa	no	yes	99_2	bin3958__bin3958_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia hansenii	ani_screen	98.61	0.856	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia hansenii
DOGMAG_MAGC002154	bin7128	bin7128_mag_polished.fa	bin7128__bin7128_mag_polished.fa.fa	reselected_mq_candidates/bin7128__bin7128_mag_polished.fa.fa	bin7128_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7128_mag_polished.fa	2778031	7351d1a8b5cd57642a0b3cb3fee98c5d5356adf4b5264c75a9b1ff507169fc3f	BASALT polished	bin7128_mag_polished	unknown	63.57	4.56	40.77	93443.0	2776822.0	medium-quality	4	1	yes	101_11	bin8752__bin8752_mag_polished.fa.fa	no	yes	95_1	bin6077__bin6077_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Gallintestinimicrobium;s__Gallintestinimicrobium sp900539715	ani_screen	98.56	0.741	classification based on ANI only	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Gallintestinimicrobium	Gallintestinimicrobium sp900539715
DOGMAG_MAGC002155	bin7129	bin7129_mag_polished.fa	bin7129__bin7129_mag_polished.fa.fa	reselected_mq_candidates/bin7129__bin7129_mag_polished.fa.fa	bin7129_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7129_mag_polished.fa	2114917	dc59d97a7559e816aa65c7c0b9b0212c2340c13ac9b64ea3ee4948ed9243b87b	BASALT polished	bin7129_mag_polished	unknown	82.6	1.21	76.55	26648.0	2109445.0	medium-quality	4	1	yes	45_4	bin3549__bin3549_mag_polished.fa.fa	no	yes	44_1	bin6524__bin6524_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__MOL361;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter faecis	ani_screen	97.66	0.891	classification based on ANI only	Bacteria	Bacillota_I	Bacilli_A	MOL361	Turicibacteraceae	Turicibacter	Turicibacter faecis
DOGMAG_MAGC002156	bin7132	bin7132_mag_polished.fa	bin7132__bin7132_mag_polished.fa.fa	reselected_mq_candidates/bin7132__bin7132_mag_polished.fa.fa	bin7132_mag_polished.fa	final_basalt_binset	BASALT_final_binset/bin7132_mag_polished.fa	1832776	ee4f9e6df4bad241522a17b6740576bee3d47492e9e8ec9d3fc9505f45327bd5	BASALT polished	bin7132_mag_polished	unknown	97.04	2.29	85.59	356347.0	1832580.0	high-completeness/low-contamination	1	1	yes	22_7	bin1525__bin1525_mag_polished.fa.fa	no	yes	21_1	bin5173__bin5173_mag_polished.fa.fa	no	drep99_cluster_representative	bacteria	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Aphodousia;s__Aphodousia sp937906995	ani_screen	99.05	0.825	classification based on ANI only	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_F	Aphodousia	Aphodousia sp937906995
